order_item_id,order_id,product_id,vendor_id,quantity,unit_price,discount_pct,item_status
25593,O008544,P00795,V0133,5,363.08,0.16,delivered
25594,O008544,P00086,V0112,2,563.01,0.15,delivered
25595,O008544,P00257,V0057,3,519.91,0.23,delivered
25596,O008544,P00688,V0117,2,808.03,0.1,delivered
25597,O008544,P00397,V0107,3,345.25,0.2,delivered
25598,O008545,P00278,V0119,4,551.48,0.01,delivered
25599,O008545,P00767,V0050,1,186.64,0.25,delivered
25600,O008545,P00216,V0050,3,387.24,0.16,delivered
25601,O008546,P00309,V0078,4,483.47,0.0,delivered
25602,O008546,P00707,V0178,1,848.71,0.27,delivered
25603,O008546,P00491,V0187,5,297.08,0.11,delivered
25604,O008547,P00069,V0053,2,1316.59,0.11,delivered
25605,O008547,P00521,V0151,2,220.1,0.16,delivered
25606,O008547,P00718,V0063,1,767.11,0.02,delivered
25607,O008547,P00739,V0046,2,360.97,0.28,returned
25608,O008547,P00723,V0052,3,874.97,0.01,delivered
25609,O008547,P00645,V0169,1,690.87,0.14,delivered
25610,O008548,P00465,V0018,3,688.9,0.11,delivered
25611,O008548,P00711,V0194,4,303.15,0.24,delivered
25612,O008548,P00279,V0085,1,681.96,0.0,delivered
25613,O008548,P00638,V0110,1,865.0,0.04,delivered
25614,O008548,P00642,V0084,3,601.03,0.27,delivered
25615,O008548,P00120,V0029,2,425.44,0.03,delivered
25616,O008549,P00234,V0025,1,411.38,0.17,delivered
25617,O008549,P00105,V0015,2,609.05,0.09,delivered
25618,O008549,P00579,V0033,1,381.65,0.13,returned
25619,O008549,P00063,V0177,5,286.68,0.22,delivered
25620,O008550,P00098,V0151,3,414.52,0.25,delivered
25621,O008550,P00084,V0126,3,253.7,0.2,returned
25622,O008551,P00282,V0089,1,276.76,0.15,delivered
25623,O008551,P00414,V0022,3,654.67,0.09,delivered
25624,O008551,P00505,V0141,2,357.37,0.14,delivered
25625,O008551,P00338,V0063,1,196.51,0.19,delivered
25626,O008551,P00077,V0034,2,569.81,0.03,delivered
25627,O008551,P00597,V0158,2,618.27,0.03,delivered
25628,O008552,P00171,V0014,4,725.98,0.19,returned
25629,O008552,P00318,V0053,1,1169.59,0.09,returned
25630,O008553,P00598,V0094,1,348.26,0.07,delivered
25631,O008553,P00544,V0132,1,355.2,0.0,delivered
25632,O008553,P00730,V0173,1,383.72,0.12,delivered
25633,O008553,P00629,V0105,1,485.47,0.19,delivered
25634,O008554,P00272,V0159,2,142.85,0.23,delivered
25635,O008554,P00749,V0011,4,394.77,0.28,delivered
25636,O008555,P00443,V0163,3,123.3,0.15,delivered
25637,O008555,P00686,V0165,3,474.39,0.25,delivered
25638,O008555,P00365,V0133,1,182.7,0.1,returned
25639,O008555,P00599,V0008,1,209.05,0.0,delivered
25640,O008555,P00512,V0038,3,215.32,0.09,delivered
25641,O008556,P00505,V0141,1,378.12,0.09,delivered
25642,O008556,P00129,V0118,2,748.28,0.14,delivered
25643,O008556,P00329,V0053,1,1086.28,0.11,returned
25644,O008557,P00451,V0179,4,366.27,0.11,delivered
25645,O008557,P00485,V0183,5,657.32,0.21,delivered
25646,O008558,P00387,V0198,2,562.99,0.07,delivered
25647,O008558,P00463,V0113,1,565.19,0.0,delivered
25648,O008558,P00383,V0182,1,236.35,0.18,delivered
25649,O008558,P00604,V0036,3,744.77,0.07,delivered
25650,O008558,P00038,V0163,4,620.1,0.11,delivered
25651,O008559,P00288,V0053,4,302.77,0.2,delivered
25652,O008559,P00422,V0029,2,288.89,0.23,delivered
25653,O008559,P00131,V0067,2,525.42,0.25,delivered
25654,O008559,P00199,V0053,1,900.03,0.08,delivered
25655,O008560,P00135,V0029,2,294.82,0.25,delivered
25656,O008560,P00203,V0190,1,470.62,0.22,delivered
25657,O008560,P00033,V0055,1,80.86,0.36,delivered
25658,O008560,P00193,V0041,2,767.39,0.05,delivered
25659,O008561,P00113,V0155,3,472.81,0.09,cancelled
25660,O008561,P00130,V0162,2,485.62,0.06,cancelled
25661,O008561,P00329,V0053,1,1045.22,0.14,cancelled
25662,O008561,P00372,V0158,2,1025.97,0.1,cancelled
25663,O008562,P00206,V0077,2,241.81,0.23,cancelled
25664,O008563,P00576,V0155,4,849.92,0.07,delivered
25665,O008563,P00711,V0194,1,354.33,0.11,delivered
25666,O008563,P00372,V0158,4,1144.2,0.0,delivered
25667,O008564,P00522,V0036,3,62.59,0.39,delivered
25668,O008564,P00594,V0129,1,1037.98,0.04,returned
25669,O008564,P00682,V0095,3,368.35,0.18,delivered
25670,O008565,P00271,V0103,2,629.8,0.1,delivered
25671,O008565,P00609,V0112,2,428.31,0.08,delivered
25672,O008565,P00696,V0113,4,546.21,0.05,delivered
25673,O008565,P00679,V0013,2,386.0,0.14,delivered
25674,O008565,P00611,V0050,1,482.39,0.13,returned
25675,O008566,P00075,V0103,1,383.22,0.26,delivered
25676,O008567,P00196,V0129,2,190.72,0.24,returned
25677,O008567,P00319,V0020,1,934.39,0.05,delivered
25678,O008567,P00053,V0135,3,329.9,0.05,delivered
25679,O008567,P00423,V0180,2,535.78,0.1,delivered
25680,O008567,P00591,V0166,5,715.36,0.18,delivered
25681,O008568,P00800,V0022,1,274.79,0.0,delivered
25682,O008568,P00284,V0139,3,674.45,0.14,delivered
25683,O008568,P00008,V0103,1,584.41,0.13,delivered
25684,O008569,P00052,V0115,4,830.7,0.11,returned
25685,O008570,P00564,V0040,1,660.49,0.35,delivered
25686,O008571,P00290,V0064,1,361.03,0.0,delivered
25687,O008571,P00717,V0120,2,159.3,0.03,delivered
25688,O008571,P00497,V0042,2,988.02,0.05,delivered
25689,O008571,P00747,V0023,2,491.57,0.08,delivered
25690,O008572,P00349,V0093,2,415.71,0.09,delivered
25691,O008573,P00552,V0049,1,140.52,0.29,delivered
25692,O008573,P00402,V0046,3,749.44,0.27,delivered
25693,O008574,P00551,V0123,1,1072.75,0.06,returned
25694,O008574,P00148,V0113,3,431.34,0.16,delivered
25695,O008574,P00744,V0146,3,655.19,0.01,delivered
25696,O008575,P00259,V0131,3,223.79,0.0,returned
25697,O008575,P00773,V0053,3,1164.04,0.0,returned
25698,O008575,P00084,V0126,4,277.11,0.13,returned
25699,O008575,P00371,V0153,2,813.97,0.07,returned
25700,O008575,P00589,V0139,3,315.71,0.15,returned
25701,O008576,P00556,V0150,1,828.47,0.09,delivered
25702,O008576,P00009,V0123,4,464.48,0.15,delivered
25703,O008576,P00403,V0189,1,480.79,0.12,delivered
25704,O008577,P00210,V0018,1,176.5,0.19,delivered
25705,O008578,P00475,V0087,1,484.36,0.16,delivered
25706,O008579,P00396,V0095,2,112.75,0.0,cancelled
25707,O008579,P00029,V0148,3,379.42,0.07,cancelled
25708,O008579,P00089,V0146,1,292.93,0.0,cancelled
25709,O008579,P00355,V0059,5,487.1,0.2,cancelled
25710,O008580,P00016,V0002,1,1168.01,0.0,delivered
25711,O008580,P00256,V0125,1,507.37,0.27,delivered
25712,O008580,P00304,V0024,3,996.06,0.12,delivered
25713,O008581,P00074,V0014,2,396.59,0.13,delivered
25714,O008582,P00743,V0093,1,248.64,0.17,delivered
25715,O008582,P00624,V0049,4,510.0,0.23,delivered
25716,O008582,P00482,V0144,1,1084.3,0.13,delivered
25717,O008582,P00047,V0002,2,131.0,0.21,delivered
25718,O008583,P00603,V0143,1,285.76,0.17,returned
25719,O008583,P00525,V0200,2,999.24,0.12,delivered
25720,O008583,P00766,V0125,2,187.71,0.25,delivered
25721,O008584,P00720,V0131,1,633.64,0.07,returned
25722,O008584,P00283,V0076,5,285.52,0.26,returned
25723,O008584,P00432,V0041,3,209.87,0.0,returned
25724,O008585,P00627,V0137,1,253.09,0.26,delivered
25725,O008585,P00689,V0010,4,122.4,0.14,delivered
25726,O008586,P00666,V0072,3,212.27,0.23,returned
25727,O008586,P00174,V0108,1,618.04,0.17,returned
25728,O008586,P00172,V0002,2,546.31,0.12,returned
25729,O008586,P00659,V0145,1,1168.35,0.14,returned
25730,O008586,P00018,V0139,2,588.76,0.17,returned
25731,O008587,P00191,V0170,1,470.75,0.0,returned
25732,O008587,P00557,V0104,1,506.17,0.2,returned
25733,O008587,P00070,V0044,1,255.84,0.04,returned
25734,O008587,P00382,V0139,3,591.0,0.06,returned
25735,O008587,P00559,V0149,2,386.34,0.0,returned
25736,O008587,P00234,V0025,2,472.48,0.04,returned
25737,O008588,P00193,V0041,1,804.29,0.0,delivered
25738,O008588,P00475,V0087,3,558.62,0.03,delivered
25739,O008588,P00220,V0164,2,316.79,0.05,delivered
25740,O008589,P00195,V0142,1,105.48,0.15,delivered
25741,O008589,P00281,V0089,1,918.5,0.07,delivered
25742,O008589,P00424,V0174,1,531.23,0.34,delivered
25743,O008589,P00721,V0013,2,994.07,0.13,delivered
25744,O008590,P00767,V0050,2,244.58,0.02,delivered
25745,O008590,P00012,V0177,1,512.16,0.1,delivered
25746,O008590,P00318,V0053,2,1067.61,0.17,delivered
25747,O008590,P00548,V0121,3,1115.22,0.11,delivered
25748,O008591,P00118,V0141,2,1330.29,0.04,delivered
25749,O008592,P00180,V0184,1,417.1,0.0,delivered
25750,O008592,P00134,V0086,2,437.92,0.15,delivered
25751,O008592,P00202,V0159,3,524.61,0.08,delivered
25752,O008592,P00356,V0178,2,428.72,0.06,returned
25753,O008592,P00265,V0118,2,219.79,0.13,delivered
25754,O008593,P00344,V0016,2,1202.74,0.17,delivered
25755,O008593,P00351,V0174,1,1206.1,0.04,delivered
25756,O008593,P00422,V0029,2,322.07,0.14,delivered
25757,O008594,P00579,V0033,1,437.67,0.0,returned
25758,O008594,P00185,V0146,2,423.77,0.1,delivered
25759,O008595,P00227,V0122,4,590.86,0.23,delivered
25760,O008595,P00730,V0173,3,419.44,0.04,delivered
25761,O008595,P00413,V0021,2,1187.35,0.0,delivered
25762,O008595,P00283,V0076,2,315.87,0.18,returned
25763,O008596,P00578,V0067,1,546.34,0.05,delivered
25764,O008596,P00111,V0199,2,616.62,0.17,delivered
25765,O008596,P00534,V0048,1,875.22,0.02,delivered
25766,O008597,P00297,V0125,1,187.98,0.31,delivered
25767,O008597,P00505,V0141,2,363.42,0.13,returned
25768,O008598,P00455,V0152,1,197.25,0.0,delivered
25769,O008598,P00342,V0107,3,701.66,0.16,delivered
25770,O008598,P00784,V0086,1,362.06,0.03,delivered
25771,O008599,P00225,V0128,2,649.38,0.14,delivered
25772,O008599,P00046,V0192,4,515.26,0.15,delivered
25773,O008600,P00129,V0118,3,689.86,0.21,delivered
25774,O008600,P00091,V0176,1,541.5,0.26,delivered
25775,O008600,P00453,V0161,3,283.87,0.04,delivered
25776,O008600,P00558,V0176,1,835.26,0.17,delivered
25777,O008600,P00056,V0092,1,391.75,0.2,delivered
25778,O008601,P00687,V0180,2,552.69,0.14,delivered
25779,O008601,P00764,V0175,5,845.26,0.13,returned
25780,O008601,P00152,V0035,2,686.21,0.17,delivered
25781,O008602,P00643,V0048,2,858.02,0.1,delivered
25782,O008602,P00234,V0025,2,493.59,0.0,delivered
25783,O008602,P00550,V0134,2,839.5,0.0,delivered
25784,O008602,P00095,V0111,4,646.66,0.22,delivered
25785,O008603,P00276,V0105,1,1259.17,0.12,delivered
25786,O008603,P00037,V0174,2,1062.29,0.01,delivered
25787,O008603,P00742,V0113,3,942.41,0.21,returned
25788,O008604,P00391,V0183,2,1242.71,0.14,delivered
25789,O008604,P00719,V0072,1,594.51,0.0,delivered
25790,O008604,P00356,V0178,2,366.26,0.2,delivered
25791,O008604,P00477,V0006,1,1439.96,0.0,delivered
25792,O008605,P00607,V0042,3,224.05,0.31,delivered
25793,O008605,P00076,V0036,2,428.73,0.0,delivered
25794,O008605,P00420,V0143,2,1251.76,0.1,delivered
25795,O008606,P00512,V0038,1,235.93,0.01,delivered
25796,O008606,P00589,V0139,1,359.65,0.03,delivered
25797,O008607,P00552,V0049,3,199.29,0.0,delivered
25798,O008607,P00091,V0176,1,523.35,0.28,delivered
25799,O008608,P00420,V0143,2,1272.72,0.09,delivered
25800,O008609,P00164,V0106,2,1225.6,0.04,delivered
25801,O008609,P00338,V0063,4,240.72,0.01,delivered
25802,O008610,P00680,V0144,1,593.62,0.33,delivered
25803,O008610,P00740,V0094,2,990.48,0.03,delivered
25804,O008611,P00481,V0067,1,503.25,0.17,delivered
25805,O008611,P00789,V0176,2,198.94,0.2,delivered
25806,O008611,P00744,V0146,3,561.64,0.15,returned
25807,O008611,P00364,V0084,1,632.99,0.12,delivered
25808,O008611,P00018,V0139,1,628.76,0.11,delivered
25809,O008612,P00282,V0089,2,277.67,0.15,returned
25810,O008612,P00206,V0077,1,222.33,0.29,delivered
25811,O008612,P00207,V0080,2,153.3,0.16,delivered
25812,O008612,P00609,V0112,4,443.97,0.05,delivered
25813,O008612,P00594,V0129,3,1082.32,0.0,delivered
25814,O008613,P00537,V0117,2,604.67,0.21,returned
25815,O008613,P00425,V0069,1,405.51,0.1,delivered
25816,O008613,P00202,V0159,1,451.7,0.21,delivered
25817,O008613,P00758,V0012,1,326.85,0.17,delivered
25818,O008614,P00722,V0137,1,136.79,0.3,delivered
25819,O008614,P00424,V0174,4,765.14,0.05,delivered
25820,O008615,P00001,V0009,1,256.44,0.06,delivered
25821,O008615,P00275,V0164,4,426.81,0.19,delivered
25822,O008615,P00370,V0044,1,1191.58,0.12,delivered
25823,O008615,P00677,V0185,3,668.03,0.23,delivered
25824,O008616,P00457,V0025,3,611.55,0.08,delivered
25825,O008616,P00244,V0103,4,881.39,0.05,delivered
25826,O008616,P00088,V0084,4,693.84,0.19,delivered
25827,O008617,P00730,V0173,2,425.19,0.02,delivered
25828,O008617,P00585,V0186,3,609.48,0.06,delivered
25829,O008617,P00307,V0084,2,482.89,0.0,returned
25830,O008617,P00645,V0169,2,711.41,0.12,delivered
25831,O008618,P00106,V0091,3,277.66,0.06,delivered
25832,O008618,P00382,V0139,2,589.89,0.06,delivered
25833,O008619,P00489,V0163,5,369.67,0.0,delivered
25834,O008619,P00228,V0186,2,953.78,0.0,delivered
25835,O008619,P00452,V0089,4,641.71,0.14,delivered
25836,O008620,P00131,V0067,1,533.26,0.24,delivered
25837,O008621,P00573,V0173,1,220.73,0.0,delivered
25838,O008621,P00451,V0179,4,326.08,0.21,delivered
25839,O008621,P00014,V0161,2,166.69,0.03,delivered
25840,O008622,P00758,V0012,4,307.85,0.22,cancelled
25841,O008623,P00203,V0190,3,548.63,0.09,delivered
25842,O008624,P00028,V0135,2,393.08,0.16,cancelled
25843,O008624,P00446,V0107,2,333.04,0.03,cancelled
25844,O008624,P00116,V0026,2,179.7,0.18,cancelled
25845,O008624,P00106,V0091,2,291.17,0.01,cancelled
25846,O008625,P00326,V0111,2,595.5,0.13,returned
25847,O008625,P00127,V0139,4,502.04,0.17,delivered
25848,O008625,P00018,V0139,3,687.05,0.03,delivered
25849,O008625,P00025,V0103,2,144.44,0.0,delivered
25850,O008625,P00072,V0183,1,709.21,0.28,delivered
25851,O008626,P00204,V0136,2,245.49,0.3,cancelled
25852,O008626,P00464,V0036,1,892.55,0.0,cancelled
25853,O008626,P00041,V0068,3,698.62,0.24,cancelled
25854,O008626,P00502,V0193,3,433.1,0.22,cancelled
25855,O008626,P00223,V0039,3,851.07,0.16,cancelled
25856,O008627,P00581,V0075,1,307.17,0.22,delivered
25857,O008627,P00019,V0017,3,286.35,0.07,delivered
25858,O008627,P00027,V0001,3,270.03,0.17,delivered
25859,O008627,P00333,V0123,2,625.88,0.23,delivered
25860,O008628,P00105,V0015,1,540.21,0.19,delivered
25861,O008628,P00766,V0125,1,211.0,0.16,delivered
25862,O008629,P00073,V0138,1,671.09,0.03,delivered
25863,O008629,P00542,V0067,1,487.22,0.15,delivered
25864,O008630,P00387,V0198,3,591.28,0.03,delivered
25865,O008630,P00344,V0016,1,1274.94,0.12,delivered
25866,O008631,P00426,V0157,1,927.97,0.06,returned
25867,O008631,P00650,V0067,1,377.88,0.1,delivered
25868,O008631,P00201,V0109,5,500.01,0.08,delivered
25869,O008632,P00399,V0139,1,433.35,0.31,cancelled
25870,O008632,P00455,V0152,2,182.99,0.07,cancelled
25871,O008632,P00785,V0070,1,105.9,0.12,cancelled
25872,O008633,P00636,V0080,1,952.27,0.0,cancelled
25873,O008633,P00197,V0017,1,356.84,0.1,cancelled
25874,O008634,P00387,V0198,3,531.76,0.12,delivered
25875,O008634,P00610,V0146,3,181.83,0.04,delivered
25876,O008634,P00271,V0103,1,538.12,0.24,delivered
25877,O008634,P00772,V0067,1,1183.41,0.17,delivered
25878,O008635,P00789,V0176,1,217.92,0.13,cancelled
25879,O008635,P00135,V0029,5,384.22,0.02,cancelled
25880,O008636,P00745,V0140,1,844.53,0.17,delivered
25881,O008636,P00281,V0089,2,767.63,0.23,delivered
25882,O008636,P00448,V0132,3,643.2,0.24,delivered
25883,O008636,P00089,V0146,1,230.46,0.21,delivered
25884,O008636,P00594,V0129,3,947.31,0.12,delivered
25885,O008636,P00457,V0025,3,576.74,0.14,delivered
25886,O008637,P00707,V0178,1,1058.14,0.09,delivered
25887,O008637,P00388,V0017,4,361.89,0.1,delivered
25888,O008637,P00382,V0139,1,609.22,0.03,returned
25889,O008638,P00212,V0173,5,721.92,0.08,delivered
25890,O008638,P00458,V0156,1,921.65,0.07,delivered
25891,O008638,P00563,V0053,4,473.43,0.14,delivered
25892,O008639,P00652,V0084,3,1027.03,0.26,delivered
25893,O008639,P00426,V0157,1,987.19,0.0,delivered
25894,O008639,P00090,V0068,2,325.13,0.16,delivered
25895,O008640,P00321,V0008,1,359.75,0.24,delivered
25896,O008640,P00644,V0127,3,132.61,0.09,delivered
25897,O008640,P00133,V0174,3,362.57,0.3,delivered
25898,O008640,P00786,V0047,2,593.5,0.14,delivered
25899,O008641,P00227,V0122,4,734.13,0.04,delivered
25900,O008641,P00507,V0172,3,342.01,0.0,delivered
25901,O008642,P00593,V0135,2,1401.52,0.0,cancelled
25902,O008642,P00258,V0089,1,257.55,0.18,cancelled
25903,O008642,P00270,V0178,3,336.11,0.03,cancelled
25904,O008643,P00376,V0156,3,304.83,0.12,delivered
25905,O008643,P00771,V0200,1,321.99,0.11,delivered
25906,O008643,P00572,V0105,3,1137.25,0.11,returned
25907,O008643,P00532,V0104,1,391.06,0.23,delivered
25908,O008644,P00053,V0135,2,310.08,0.11,delivered
25909,O008644,P00006,V0196,2,340.48,0.11,delivered
25910,O008644,P00406,V0149,2,634.57,0.04,delivered
25911,O008644,P00068,V0087,2,312.08,0.25,delivered
25912,O008644,P00007,V0074,1,800.67,0.0,delivered
25913,O008645,P00051,V0102,1,1244.06,0.09,delivered
25914,O008645,P00484,V0108,1,327.32,0.23,delivered
25915,O008645,P00282,V0089,2,290.92,0.11,delivered
25916,O008646,P00524,V0129,3,351.97,0.07,delivered
25917,O008647,P00360,V0100,1,395.52,0.06,delivered
25918,O008647,P00177,V0048,3,340.45,0.25,delivered
25919,O008647,P00432,V0041,2,171.18,0.18,delivered
25920,O008647,P00656,V0184,1,533.88,0.2,delivered
25921,O008648,P00286,V0139,1,744.63,0.0,delivered
25922,O008648,P00242,V0125,1,341.22,0.0,delivered
25923,O008648,P00388,V0017,2,385.18,0.04,delivered
25924,O008648,P00421,V0036,2,636.07,0.05,delivered
25925,O008649,P00175,V0145,3,345.3,0.0,delivered
25926,O008649,P00787,V0199,2,389.21,0.02,delivered
25927,O008649,P00284,V0139,3,786.73,0.0,delivered
25928,O008650,P00234,V0025,3,420.97,0.15,cancelled
25929,O008651,P00734,V0081,3,690.02,0.26,delivered
25930,O008651,P00726,V0109,4,206.25,0.16,delivered
25931,O008652,P00635,V0184,2,176.18,0.13,delivered
25932,O008652,P00018,V0139,3,605.35,0.15,delivered
25933,O008653,P00363,V0062,1,460.98,0.0,delivered
25934,O008653,P00384,V0098,3,222.32,0.04,delivered
25935,O008654,P00255,V0111,3,543.03,0.05,delivered
25936,O008654,P00512,V0038,1,193.94,0.18,returned
25937,O008654,P00740,V0094,3,1021.28,0.0,delivered
25938,O008654,P00771,V0200,2,361.37,0.0,delivered
25939,O008655,P00635,V0184,3,184.34,0.09,delivered
25940,O008655,P00215,V0083,3,285.48,0.0,delivered
25941,O008656,P00167,V0054,2,664.13,0.19,returned
25942,O008656,P00349,V0093,1,455.97,0.0,delivered
25943,O008657,P00754,V0089,2,387.2,0.03,delivered
25944,O008657,P00040,V0008,1,351.76,0.07,delivered
25945,O008657,P00373,V0014,2,634.73,0.02,delivered
25946,O008658,P00024,V0035,1,798.56,0.09,returned
25947,O008658,P00611,V0050,2,555.32,0.0,returned
25948,O008658,P00289,V0142,2,306.99,0.06,returned
25949,O008659,P00020,V0170,3,121.53,0.06,delivered
25950,O008659,P00733,V0095,3,145.31,0.29,delivered
25951,O008659,P00577,V0183,2,267.7,0.21,delivered
25952,O008660,P00344,V0016,2,1248.96,0.13,delivered
25953,O008660,P00626,V0077,2,835.14,0.06,delivered
25954,O008660,P00124,V0164,3,337.85,0.21,delivered
25955,O008661,P00357,V0137,2,557.79,0.13,delivered
25956,O008661,P00272,V0159,3,158.1,0.15,delivered
25957,O008661,P00025,V0103,3,135.09,0.06,delivered
25958,O008661,P00001,V0009,1,253.91,0.06,delivered
25959,O008661,P00700,V0092,2,683.35,0.01,delivered
25960,O008661,P00783,V0124,2,473.55,0.16,delivered
25961,O008661,P00085,V0008,2,157.56,0.04,delivered
25962,O008661,P00777,V0053,1,665.58,0.0,delivered
25963,O008662,P00529,V0070,2,298.22,0.09,delivered
25964,O008662,P00637,V0057,3,990.94,0.11,returned
25965,O008663,P00278,V0119,4,542.48,0.03,delivered
25966,O008664,P00794,V0036,2,802.59,0.18,delivered
25967,O008664,P00537,V0117,3,659.68,0.14,delivered
25968,O008665,P00158,V0183,4,258.8,0.24,delivered
25969,O008665,P00316,V0096,4,316.16,0.25,delivered
25970,O008666,P00300,V0079,2,358.51,0.01,delivered
25971,O008667,P00318,V0053,2,990.13,0.23,delivered
25972,O008667,P00139,V0069,2,863.95,0.12,delivered
25973,O008667,P00512,V0038,1,192.38,0.19,delivered
25974,O008667,P00599,V0008,4,176.57,0.16,delivered
25975,O008668,P00467,V0135,2,103.69,0.3,delivered
25976,O008668,P00597,V0158,5,543.09,0.15,delivered
25977,O008668,P00686,V0165,2,544.54,0.14,returned
25978,O008668,P00173,V0189,2,213.4,0.21,delivered
25979,O008669,P00707,V0178,2,854.48,0.27,delivered
25980,O008669,P00003,V0189,1,863.53,0.07,delivered
25981,O008669,P00482,V0144,2,1068.13,0.15,delivered
25982,O008669,P00194,V0175,1,437.14,0.15,delivered
25983,O008669,P00389,V0156,2,577.54,0.11,delivered
25984,O008669,P00791,V0037,1,400.02,0.0,delivered
25985,O008670,P00008,V0103,2,619.76,0.07,delivered
25986,O008670,P00195,V0142,2,124.12,0.0,delivered
25987,O008671,P00132,V0108,3,881.28,0.31,delivered
25988,O008671,P00138,V0093,4,459.72,0.28,delivered
25989,O008672,P00336,V0014,3,913.72,0.08,delivered
25990,O008672,P00388,V0017,2,345.44,0.14,delivered
25991,O008672,P00466,V0134,2,1023.27,0.0,delivered
25992,O008672,P00675,V0044,2,984.16,0.15,delivered
25993,O008673,P00391,V0183,2,1151.45,0.2,delivered
25994,O008673,P00727,V0008,4,237.31,0.0,delivered
25995,O008673,P00059,V0160,1,204.19,0.17,delivered
25996,O008674,P00537,V0117,2,767.31,0.0,delivered
25997,O008674,P00254,V0022,2,254.69,0.0,delivered
25998,O008674,P00262,V0045,4,1143.26,0.12,delivered
25999,O008674,P00252,V0158,1,755.71,0.21,delivered
26000,O008674,P00769,V0009,3,592.94,0.14,returned
26001,O008675,P00349,V0093,4,455.97,0.0,delivered
26002,O008676,P00465,V0018,1,776.0,0.0,delivered
26003,O008676,P00329,V0053,3,991.84,0.19,returned
26004,O008676,P00109,V0133,2,800.89,0.19,delivered
26005,O008677,P00653,V0194,3,316.38,0.03,delivered
26006,O008677,P00228,V0186,4,892.39,0.06,delivered
26007,O008678,P00788,V0108,1,738.81,0.09,delivered
26008,O008678,P00519,V0110,3,493.77,0.07,delivered
26009,O008678,P00198,V0183,3,397.84,0.05,delivered
26010,O008679,P00276,V0105,2,1180.2,0.18,delivered
26011,O008680,P00583,V0074,1,402.56,0.06,delivered
26012,O008680,P00309,V0078,5,483.47,0.0,delivered
26013,O008681,P00258,V0089,3,240.99,0.23,delivered
26014,O008681,P00178,V0091,2,893.0,0.24,delivered
26015,O008682,P00693,V0095,1,1133.54,0.04,returned
26016,O008682,P00787,V0199,1,320.12,0.19,returned
26017,O008682,P00027,V0001,2,260.01,0.21,returned
26018,O008683,P00590,V0128,2,494.21,0.24,returned
26019,O008684,P00132,V0108,1,1144.56,0.1,delivered
26020,O008684,P00800,V0022,1,247.83,0.1,delivered
26021,O008685,P00274,V0187,2,160.15,0.14,delivered
26022,O008686,P00645,V0169,2,659.67,0.18,delivered
26023,O008686,P00360,V0100,3,390.45,0.07,delivered
26024,O008686,P00798,V0198,1,422.09,0.17,delivered
26025,O008686,P00206,V0077,3,248.76,0.21,delivered
26026,O008687,P00738,V0067,2,771.72,0.13,delivered
26027,O008687,P00086,V0112,1,493.79,0.25,delivered
26028,O008687,P00097,V0056,1,274.26,0.13,delivered
26029,O008688,P00387,V0198,3,536.7,0.12,delivered
26030,O008688,P00126,V0134,2,960.77,0.18,delivered
26031,O008688,P00238,V0186,4,521.86,0.03,delivered
26032,O008689,P00607,V0042,2,266.08,0.18,delivered
26033,O008689,P00175,V0145,3,280.96,0.19,delivered
26034,O008690,P00108,V0140,2,593.59,0.12,delivered
26035,O008690,P00208,V0194,1,200.72,0.09,delivered
26036,O008690,P00427,V0111,4,1306.19,0.0,delivered
26037,O008691,P00338,V0063,2,205.83,0.15,delivered
26038,O008691,P00415,V0182,3,742.15,0.0,delivered
26039,O008692,P00401,V0186,4,297.25,0.22,delivered
26040,O008692,P00239,V0066,2,501.42,0.08,delivered
26041,O008692,P00149,V0180,2,469.41,0.02,delivered
26042,O008692,P00751,V0118,1,442.69,0.08,delivered
26043,O008693,P00307,V0084,1,356.96,0.26,delivered
26044,O008693,P00719,V0072,3,439.76,0.26,delivered
26045,O008694,P00426,V0157,2,755.18,0.24,returned
26046,O008694,P00366,V0138,1,1169.86,0.09,returned
26047,O008695,P00569,V0190,2,607.47,0.3,delivered
26048,O008695,P00314,V0035,3,921.73,0.12,delivered
26049,O008695,P00214,V0068,1,878.03,0.16,delivered
26050,O008695,P00381,V0079,3,514.64,0.05,delivered
26051,O008696,P00798,V0198,4,450.12,0.12,delivered
26052,O008696,P00172,V0002,1,579.31,0.06,delivered
26053,O008696,P00374,V0086,3,430.85,0.26,delivered
26054,O008696,P00628,V0021,3,314.73,0.15,delivered
26055,O008697,P00371,V0153,1,850.72,0.03,delivered
26056,O008697,P00408,V0192,1,591.53,0.13,delivered
26057,O008697,P00668,V0042,2,757.31,0.2,delivered
26058,O008697,P00659,V0145,3,1052.06,0.23,delivered
26059,O008697,P00725,V0119,4,483.66,0.05,delivered
26060,O008697,P00694,V0074,1,945.65,0.15,delivered
26061,O008698,P00611,V0050,3,555.32,0.0,delivered
26062,O008698,P00425,V0069,1,357.35,0.21,delivered
26063,O008698,P00652,V0084,3,1220.84,0.11,delivered
26064,O008698,P00785,V0070,1,112.07,0.07,delivered
26065,O008699,P00553,V0091,2,487.43,0.28,delivered
26066,O008699,P00525,V0200,4,910.7,0.2,delivered
26067,O008700,P00464,V0036,2,835.31,0.06,delivered
26068,O008700,P00512,V0038,1,183.12,0.23,delivered
26069,O008700,P00663,V0006,1,324.72,0.03,delivered
26070,O008701,P00758,V0012,1,314.61,0.2,delivered
26071,O008701,P00241,V0167,2,1026.78,0.07,delivered
26072,O008701,P00273,V0029,3,1268.03,0.15,delivered
