order_id,review_date,rating
O005482,2024-10-24,3.0
O005484,2025-03-18,4.0
O005485,2025-06-05,3.0
O005487,2024-02-24,5.0
O005490,2025-06-06,4.0
O005492,2024-08-18,5.0
O005494,2025-07-17,5.0
O005495,2024-09-29,3.0
O005496,2025-07-19,4.0
O005497,2025-05-12,3.0
O005501,2024-06-08,5.0
O005505,2024-05-15,4.0
O005510,2024-03-22,3.0
O005511,2025-06-18,4.0
O005512,2024-06-09,3.0
O005516,2024-07-17,4.0
O005525,2024-09-21,4.0
O005527,2024-11-20,4.0
O005530,2024-05-19,5.0
O005531,2025-06-27,3.0
O005537,2024-09-07,4.0
O005542,2025-04-01,5.0
O005547,2025-02-04,4.0
O005549,2024-10-16,4.0
O005551,2024-03-13,4.0
O005559,2024-02-15,4.0
O005560,2024-01-10,5.0
O005564,2025-06-10,3.0
O005568,2024-04-13,5.0
O005578,2024-11-15,3.0
O005579,2024-09-14,4.0
O005580,2024-02-12,3.0
O005583,2025-04-08,4.0
O005587,2024-12-11,4.0
O005588,2025-07-07,4.0
O005590,2024-10-22,4.0
O005595,2025-05-10,5.0
O005596,2024-10-10,4.0
O005597,2024-08-17,4.0
O005600,2025-06-06,4.0
O005602,2025-03-22,4.0
O005606,2024-11-09,4.0
O005609,2024-05-19,4.0
O005610,2024-07-15,4.0
O005611,2024-08-29,2.0
O005614,2025-05-08,4.0
O005617,2024-01-30,4.0
O005622,2025-07-29,4.0
O005624,2025-05-13,5.0
O005627,2025-07-29,4.0
O005629,2024-10-15,3.0
O005630,2025-01-21,5.0
O005631,2025-08-01,2.0
O005635,2024-06-17,4.0
O005639,2024-12-09,5.0
O005641,2024-02-21,4.0
O005643,2025-01-14,3.0
O005645,2024-03-10,4.0
O005646,2025-06-07,5.0
O005650,2025-02-19,4.0
O005652,2024-08-13,5.0
O005654,2024-06-26,5.0
O005656,2025-05-12,3.0
O005657,2024-08-09,3.0
O005659,2024-09-03,5.0
O005660,2025-04-26,4.0
O005661,2025-03-31,5.0
O005662,2025-06-29,4.0
O005667,2024-10-09,5.0
O005671,2025-06-18,3.0
O005672,2024-03-05,4.0
O005676,2024-06-01,4.0
O005678,2025-07-17,5.0
O005679,2025-08-08,4.0
O005684,2024-08-20,5.0
O005687,2024-09-18,4.0
O005688,2024-02-29,4.0
O005691,2024-04-29,4.0
O005693,2025-05-17,3.0
O005695,2024-10-14,4.0
O005696,2025-01-05,5.0
O005700,2025-06-19,4.0
O005701,2024-12-25,3.0
O005704,2024-10-10,4.0
O005705,2024-08-03,4.0
O005706,2024-03-10,5.0
O005712,2024-06-03,3.0
O005714,2025-03-22,2.0
O005719,2024-04-27,5.0
O005721,2025-05-14,3.0
O005722,2024-07-03,4.0
O005723,2024-10-26,3.0
O005724,2025-01-12,5.0
O005726,2025-06-22,4.0
O005728,2024-06-05,4.0
O005731,2024-12-04,5.0
O005732,2024-10-04,5.0
O005736,2024-04-29,4.0
O005740,2024-04-28,5.0
O005750,2024-02-10,4.0
O005751,2024-10-15,5.0
O005752,2025-04-24,5.0
O005753,2024-05-24,3.0
O005757,2024-09-16,5.0
O005759,2024-09-18,5.0
O005763,2024-12-30,5.0
O005768,2024-03-15,5.0
O005771,2024-10-08,4.0
O005781,2024-09-19,4.0
O005792,2024-07-24,4.0
O005799,2024-07-21,4.0
O005802,2024-08-24,4.0
O005811,2024-08-07,4.0
O005819,2025-02-26,3.0
O005823,2024-03-10,4.0
O005824,2025-03-08,4.0
O005826,2025-05-03,4.0
O005829,2024-02-16,4.0
O005830,2024-02-29,4.0
O005833,2025-01-29,4.0
O005834,2024-01-13,5.0
O005846,2024-12-11,5.0
O005850,2024-12-30,5.0
O005859,2025-01-13,3.0
O005860,2025-03-29,4.0
O005866,2024-05-29,4.0
O005868,2024-02-08,5.0
O005870,2024-09-23,4.0
O005873,2025-07-18,4.0
O005874,2024-10-01,4.0
O005877,2024-06-09,4.0
O005885,2024-06-15,3.0
O005887,2025-02-26,4.0
O005891,2024-10-17,3.0
O005893,2024-12-30,5.0
O005894,2024-12-12,4.0
O005900,2024-12-08,4.0
O005905,2024-06-30,4.0
O005907,2024-06-12,5.0
O005911,2025-03-07,5.0
O005922,2024-05-26,5.0
O005925,2024-08-23,4.0
O005928,2025-04-04,4.0
O005929,2025-01-10,5.0
O005934,2024-07-16,4.0
O005935,2025-05-30,3.0
O005936,2024-08-28,4.0
O005938,2024-11-29,3.0
O005939,2024-12-10,5.0
O005944,2024-09-06,4.0
O005945,2024-11-07,5.0
O005948,2024-02-09,4.0
O005960,2024-10-11,4.0
O005961,2025-03-20,5.0
O005964,2024-02-15,4.0
O005966,2025-06-17,3.0
O005968,2025-03-03,4.0
O005970,2025-04-30,5.0
O005972,2024-09-21,4.0
O005977,2024-09-06,3.0
O005981,2024-07-11,4.0
O005984,2025-04-27,4.0
O005988,2024-04-15,4.0
O005992,2024-02-03,3.0
O005993,2025-05-19,3.0
O005994,2024-01-16,5.0
O005998,2024-06-06,3.0
O006000,2025-02-20,3.0
O006001,2025-07-19,5.0
O006006,2025-08-01,4.0
O006007,2024-07-01,3.0
O006008,2024-08-07,4.0
O006009,2024-09-21,4.0
O006015,2025-07-06,4.0
O006016,2025-03-15,5.0
O006018,2025-06-11,5.0
O006019,2025-02-27,4.0
O006025,2024-09-07,3.0
O006026,2024-06-11,5.0
O006028,2025-06-12,4.0
O006031,2025-02-17,3.0
O006033,2024-04-29,4.0
O006043,2024-12-08,4.0
O006045,2024-10-22,3.0
O006046,2024-08-22,4.0
O006047,2025-03-12,4.0
O006048,2025-02-13,5.0
O006050,2025-04-21,3.0
O006051,2025-07-10,4.0
O006052,2024-05-18,4.0
O006053,2025-01-12,3.0
O006055,2025-03-19,4.0
O006058,2024-02-13,4.0
O006061,2024-04-23,4.0
O006065,2024-06-08,5.0
O006067,2024-12-29,4.0
O006068,2025-05-13,4.0
O006071,2024-11-12,4.0
O006075,2025-01-08,2.0
O006078,2024-02-23,3.0
O006079,2024-03-18,2.0
O006082,2024-07-05,4.0
O006085,2024-12-13,4.0
O006089,2024-05-13,4.0
O006090,2025-07-08,3.0
O006092,2024-01-26,3.0
O006094,2025-03-28,4.0
O006097,2024-10-20,3.0
O006099,2024-08-23,4.0
O006109,2024-08-21,5.0
O006111,2024-11-18,3.0
O006112,2024-05-16,5.0
O006117,2024-05-16,5.0
O006120,2024-04-17,5.0
O006122,2024-09-14,3.0
O006123,2024-03-11,4.0
O006128,2024-08-26,5.0
O006130,2024-10-06,5.0
O006131,2024-04-10,3.0
O006133,2024-07-13,5.0
O006134,2025-03-16,5.0
O006135,2025-07-09,4.0
O006136,2024-05-19,4.0
O006141,2024-11-13,5.0
O006142,2024-10-31,3.0
O006144,2024-03-19,5.0
O006153,2024-05-25,4.0
O006156,2024-01-04,3.0
O006157,2025-02-14,2.0
O006161,2025-02-21,3.0
O006162,2024-07-24,5.0
O006163,2025-03-29,4.0
O006172,2025-07-05,3.0
O006174,2024-07-27,5.0
O006179,2025-05-16,4.0
O006181,2025-07-06,2.0
O006182,2024-06-16,4.0
O006184,2025-01-23,4.0
O006186,2025-06-07,3.0
O006191,2024-08-17,4.0
O006193,2025-03-09,5.0
O006198,2025-04-17,3.0
O006199,2024-11-21,4.0
O006207,2024-07-01,4.0
O006210,2024-09-03,5.0
O006211,2025-05-17,3.0
O006215,2024-12-30,4.0
O006219,2024-07-15,5.0
O006224,2025-07-22,4.0
O006227,2024-07-14,4.0
O006229,2024-02-06,4.0
O006240,2024-11-11,4.0
O006244,2024-08-26,4.0
O006247,2025-05-31,3.0
O006248,2024-11-17,5.0
O006249,2024-11-18,4.0
O006250,2024-09-01,4.0
O006253,2025-07-10,5.0
O006254,2024-05-09,4.0
O006255,2024-11-28,5.0
O006257,2024-07-22,5.0
O006261,2024-02-19,4.0
O006262,2024-11-01,3.0
O006265,2024-08-24,4.0
O006267,2024-06-06,3.0
O006268,2024-09-26,3.0
O006270,2024-10-02,5.0
O006275,2025-05-17,5.0
O006277,2024-12-02,4.0
O006279,2025-03-25,4.0
O006280,2024-11-13,4.0
O006286,2024-05-16,3.0
O006287,2025-07-25,5.0
O006288,2024-08-12,3.0
O006292,2025-05-02,3.0
O006294,2025-05-17,3.0
O006303,2024-01-22,4.0
O006304,2025-01-12,4.0
O006305,2024-11-25,4.0
O006306,2024-08-25,4.0
O006312,2024-11-18,5.0
O006313,2024-08-28,4.0
O006315,2024-02-04,4.0
O006321,2024-07-10,5.0
O006330,2025-04-29,4.0
O006333,2024-08-07,5.0
O006337,2024-02-17,4.0
O006339,2024-10-27,4.0
O006342,2025-07-21,4.0
O006357,2025-06-17,5.0
O006361,2025-06-19,5.0
O006362,2024-11-21,5.0
O006374,2024-12-20,5.0
O006378,2024-05-02,4.0
O006382,2024-06-20,4.0
O006388,2025-04-13,4.0
O006389,2025-06-28,5.0
O006394,2025-06-05,5.0
O006395,2024-04-10,4.0
O006397,2024-05-01,4.0
O006399,2025-03-02,4.0
O006404,2024-05-16,4.0
O006407,2024-11-14,5.0
O006408,2024-07-09,3.0
O006409,2024-03-11,5.0
O006410,2024-08-15,4.0
O006411,2024-12-06,4.0
O006424,2024-08-23,3.0
O006428,2024-11-26,5.0
O006430,2025-07-24,4.0
O006432,2024-04-27,5.0
O006433,2025-01-23,4.0
O006437,2025-04-09,4.0
O006440,2024-09-27,4.0
O006442,2024-09-19,4.0
O006444,2024-12-08,5.0
O006449,2024-10-03,4.0
O006452,2025-02-01,4.0
O006455,2024-10-25,4.0
O006459,2024-07-24,2.0
O006460,2025-04-21,5.0
O006462,2024-09-12,4.0
O006463,2024-04-18,4.0
O006464,2025-02-21,3.0
O006466,2024-08-30,5.0
O006467,2024-08-01,4.0
O006470,2025-04-02,5.0
O006472,2025-01-16,4.0
O006473,2024-04-03,3.0
O006474,2024-03-08,4.0
O006476,2025-05-08,5.0
O006486,2024-12-17,5.0
O006488,2024-11-18,4.0
O006494,2025-05-04,4.0
O006495,2025-06-30,4.0
O006496,2024-09-25,4.0
O006500,2025-02-08,3.0
O006507,2025-04-13,4.0
O006510,2024-03-28,5.0
O006512,2024-09-26,4.0
O006513,2025-01-05,4.0
O006514,2024-09-23,4.0
O006515,2025-02-07,4.0
O006516,2024-04-12,5.0
O006517,2024-03-29,5.0
O006520,2024-08-11,4.0
O006521,2024-08-30,4.0
O006527,2024-08-07,4.0
O006528,2024-06-11,4.0
O006531,2025-07-04,4.0
O006532,2024-03-12,4.0
O006536,2024-10-27,4.0
O006538,2024-06-11,5.0
O006541,2025-04-02,4.0
O006542,2025-03-23,4.0
O006543,2024-05-25,4.0
O006544,2025-01-11,3.0
O006545,2024-03-11,3.0
O006552,2025-07-01,4.0
O006559,2025-04-02,4.0
O006560,2024-06-08,4.0
O006561,2024-03-12,4.0
O006568,2024-08-08,3.0
O006575,2024-12-29,5.0
O006582,2024-09-06,4.0
O006583,2025-05-18,4.0
O006585,2024-03-10,3.0
O006587,2024-04-12,5.0
O006591,2024-02-02,3.0
O006592,2024-09-21,4.0
O006595,2025-02-12,4.0
O006597,2025-08-07,4.0
O006598,2025-02-28,4.0
O006601,2024-04-08,5.0
O006602,2024-11-11,5.0
O006604,2024-03-25,4.0
O006608,2024-08-28,3.0
O006609,2024-04-01,4.0
O006611,2025-07-08,5.0
O006614,2024-12-09,3.0
O006617,2025-07-29,5.0
O006624,2024-02-07,4.0
O006627,2024-09-28,5.0
O006630,2025-01-27,5.0
O006631,2025-01-09,5.0
O006636,2024-02-26,5.0
O006638,2024-05-30,4.0
O006645,2025-05-24,5.0
O006650,2024-08-28,3.0
O006652,2024-08-13,4.0
O006656,2025-06-24,3.0
O006661,2025-06-03,5.0
O006664,2025-02-25,3.0
O006665,2025-07-18,5.0
O006667,2024-06-23,4.0
O006672,2025-07-30,5.0
O006673,2024-10-08,4.0
O006674,2024-10-23,4.0
O006680,2025-03-16,5.0
O006685,2024-03-24,4.0
O006686,2025-05-08,4.0
O006690,2024-03-25,5.0
O006691,2025-03-27,3.0
O006696,2025-07-14,3.0
O006699,2024-05-27,5.0
O006700,2024-02-25,5.0
O006703,2024-10-21,5.0
O006705,2025-01-13,5.0
O006706,2025-03-25,4.0
O006707,2024-04-24,3.0
O006709,2024-05-07,4.0
O006710,2025-07-14,3.0
O006712,2024-10-15,4.0
O006714,2025-07-02,5.0
O006716,2024-02-17,4.0
O006718,2025-03-21,3.0
O006719,2024-11-26,3.0
O006722,2024-05-10,4.0
O006726,2025-07-07,4.0
O006733,2025-07-17,5.0
O006735,2024-04-24,4.0
O006736,2025-02-05,4.0
O006739,2024-07-05,3.0
O006740,2024-03-13,5.0
O006742,2025-05-24,4.0
O006743,2024-11-25,3.0
O006746,2024-02-18,3.0
O006750,2025-05-06,5.0
O006751,2024-09-21,5.0
O006762,2024-09-11,4.0
O006767,2024-06-21,4.0
O006773,2025-01-22,4.0
O006780,2024-03-14,3.0
O006782,2025-01-23,5.0
O006784,2025-02-19,4.0
O006785,2024-11-26,4.0
O006793,2024-02-10,3.0
O006794,2024-12-31,5.0
O006797,2025-07-16,4.0
O006799,2025-02-12,5.0
O006802,2025-04-16,4.0
O006809,2024-09-14,4.0
O006829,2025-04-04,2.0
O006830,2025-07-22,4.0
O006831,2024-12-29,3.0
O006832,2025-07-15,4.0
O006837,2024-05-23,4.0
O006838,2024-05-06,5.0
O006839,2024-11-24,5.0
O006845,2024-08-31,3.0
O006847,2024-09-06,5.0
O006849,2024-06-26,5.0
O006852,2024-04-16,5.0
O006854,2025-01-27,4.0
O006856,2025-03-18,4.0
O006857,2025-07-26,5.0
O006858,2025-05-24,5.0
O006860,2025-01-05,4.0
O006861,2025-03-07,3.0
O006862,2024-01-26,5.0
O006863,2024-06-04,4.0
O006865,2024-09-12,4.0
O006872,2024-04-03,3.0
O006873,2025-07-29,3.0
O006874,2024-10-16,4.0
O006876,2024-05-20,4.0
O006880,2024-04-06,5.0
O006881,2024-03-01,4.0
O006888,2024-05-11,4.0
O006893,2025-07-09,5.0
O006894,2024-09-20,4.0
O006901,2025-01-05,2.0
O006903,2025-06-02,3.0
O006908,2025-05-03,4.0
O006909,2025-07-14,5.0
O006911,2025-03-12,4.0
O006912,2024-02-18,4.0
O006915,2024-11-24,5.0
O006918,2024-11-18,4.0
O006919,2025-06-17,4.0
O006920,2024-11-22,3.0
O006922,2024-12-22,4.0
O006923,2025-06-06,5.0
O006929,2024-09-30,4.0
O006931,2025-07-07,4.0
O006932,2025-05-14,3.0
O006937,2024-07-20,3.0
O006940,2024-01-24,4.0
O006952,2024-03-24,4.0
O006954,2024-02-13,3.0
O006964,2025-01-15,5.0
O006983,2024-01-19,5.0
O006988,2024-03-08,3.0
O006989,2024-06-15,4.0
O006991,2024-09-13,5.0
O006997,2024-07-13,4.0
O006998,2024-07-21,3.0
O007002,2024-02-14,4.0
O007005,2024-06-06,4.0
O007007,2025-07-05,3.0
O007010,2024-07-10,4.0
O007015,2025-05-21,5.0
O007019,2024-09-09,4.0
O007022,2024-09-11,5.0
O007024,2025-04-07,5.0
O007033,2025-02-25,3.0
O007039,2024-02-20,4.0
O007042,2025-05-08,3.0
O007044,2025-05-13,4.0
O007045,2025-07-22,4.0
O007048,2025-01-29,4.0
O007049,2024-07-17,5.0
O007053,2024-10-23,4.0
O007054,2025-02-10,4.0
O007056,2024-09-15,4.0
O007061,2025-06-19,4.0
O007062,2024-01-28,5.0
O007070,2024-10-02,5.0
O007071,2024-03-25,5.0
O007073,2024-11-07,5.0
O007075,2024-09-08,4.0
O007076,2024-11-19,3.0
O007079,2025-05-30,4.0
O007084,2024-09-23,5.0
O007088,2025-04-18,4.0
O007091,2025-05-24,4.0
O007092,2024-12-30,4.0
O007093,2024-07-29,5.0
O007099,2024-09-27,4.0
O007102,2024-02-10,4.0
O007103,2024-08-28,4.0
O007104,2024-02-19,3.0
O007105,2024-04-30,4.0
O007116,2024-02-06,4.0
O007118,2024-05-15,4.0
O007119,2024-08-04,3.0
O007120,2024-07-25,3.0
O007121,2024-11-13,4.0
O007124,2024-01-22,3.0
O007127,2025-07-16,4.0
O007128,2024-03-04,5.0
O007129,2025-05-06,3.0
O007133,2024-02-01,3.0
O007136,2024-05-23,4.0
O007140,2025-07-29,4.0
O007147,2025-03-10,4.0
O007150,2025-01-15,3.0
O007151,2025-08-01,5.0
O007155,2025-07-07,4.0
O007156,2024-10-27,4.0
O007157,2024-08-25,4.0
O007159,2024-12-26,4.0
O007163,2025-04-30,3.0
O007168,2024-02-15,4.0
O007171,2024-06-30,4.0
O007173,2024-06-05,4.0
O007174,2024-02-19,4.0
O007176,2025-04-29,3.0
O007179,2024-06-04,3.0
O007184,2024-05-06,4.0
O007187,2024-11-26,4.0
O007188,2024-04-30,3.0
O007193,2024-02-14,5.0
O007196,2025-05-27,2.0
O007199,2024-02-01,5.0
O007201,2024-07-01,4.0
O007208,2025-05-12,4.0
O007209,2024-09-29,3.0
O007212,2025-01-04,4.0
O007214,2025-07-03,3.0
O007217,2024-11-23,5.0
O007219,2025-05-29,3.0
O007223,2024-01-22,4.0
O007224,2024-08-16,4.0
O007227,2024-05-24,4.0
O007230,2025-06-22,4.0
O007234,2025-07-23,4.0
O007237,2024-04-14,4.0
O007238,2025-06-03,4.0
O007239,2024-04-19,5.0
O007240,2024-09-05,3.0
O007241,2024-04-24,5.0
O007243,2024-04-10,3.0
O007245,2024-09-21,4.0
O007247,2024-06-25,5.0
O007248,2025-01-23,5.0
O007250,2025-01-01,4.0
O007251,2025-01-23,3.0
O007254,2025-06-10,4.0
O007256,2024-02-12,4.0
O007257,2025-07-17,4.0
O007259,2024-04-24,5.0
O007260,2024-06-14,4.0
O007261,2025-02-03,5.0
O007263,2024-04-04,4.0
O007264,2024-08-30,4.0
O007268,2025-03-18,4.0
O007269,2025-01-10,5.0
O007274,2025-06-01,4.0
O007279,2024-04-21,5.0
O007281,2025-05-14,4.0
O007283,2024-04-14,3.0
O007285,2025-05-27,4.0
O007286,2025-07-17,5.0
O007290,2025-02-22,4.0
O007299,2025-03-03,3.0
O007302,2024-10-24,3.0
O007305,2025-01-19,4.0
O007308,2025-05-24,4.0
O007309,2024-10-05,5.0
O007314,2025-02-20,4.0
O007315,2024-11-13,5.0
O007318,2024-08-08,4.0
O007319,2025-06-18,5.0
O007322,2025-06-05,4.0
O007323,2024-08-26,3.0
O007324,2024-08-29,5.0
O007332,2025-03-21,4.0
O007333,2024-04-08,5.0
O007335,2025-01-20,4.0
O007336,2024-07-17,5.0
O007338,2024-01-29,5.0
O007341,2025-06-17,4.0
O007342,2024-06-22,4.0
O007347,2024-02-01,4.0
O007349,2025-01-28,4.0
O007351,2024-02-26,4.0
O007354,2024-02-09,5.0
O007355,2025-06-20,5.0
O007357,2024-12-16,4.0
O007362,2025-03-07,3.0
O007363,2024-08-21,4.0
O007365,2024-07-02,5.0
O007369,2024-03-22,3.0
O007370,2024-09-30,4.0
O007380,2025-05-25,4.0
O007382,2025-06-11,3.0
O007387,2024-06-10,3.0
O007389,2024-12-21,4.0
O007391,2024-09-18,4.0
O007393,2024-10-27,3.0
O007394,2025-06-23,4.0
O007396,2024-10-18,4.0
O007400,2024-06-29,5.0
O007402,2024-06-15,4.0
O007403,2024-12-18,4.0
O007405,2025-07-06,5.0
O007407,2025-03-18,5.0
O007411,2025-03-01,4.0
O007412,2024-12-06,5.0
O007413,2025-07-19,5.0
O007417,2024-03-06,5.0
O007422,2024-06-20,3.0
O007424,2024-10-07,5.0
O007430,2024-07-15,3.0
O007436,2024-06-30,3.0
O007440,2025-02-26,4.0
O007443,2024-07-09,4.0
O007444,2024-04-24,3.0
O007445,2024-02-28,5.0
O007446,2024-02-29,5.0
O007447,2024-12-21,4.0
O007448,2024-05-23,5.0
O007449,2024-05-30,4.0
O007450,2025-06-19,4.0
O007451,2024-12-18,2.0
O007456,2025-03-22,4.0
O007457,2024-01-17,3.0
O007459,2025-07-24,3.0
O007462,2024-06-05,4.0
O007464,2024-08-08,5.0
O007465,2024-08-18,3.0
O007469,2025-02-02,5.0
O007471,2024-10-12,2.0
O007472,2024-02-27,3.0
O007473,2025-07-09,5.0
O007478,2025-04-15,4.0
O007480,2025-06-07,5.0
O007481,2024-10-05,5.0
O007482,2025-06-16,4.0
O007484,2024-11-22,4.0
O007487,2024-02-21,4.0
O007493,2024-09-05,5.0
O007494,2025-02-24,5.0
O007496,2024-11-25,4.0
O007497,2025-04-26,4.0
O007502,2024-06-01,3.0
O007503,2024-04-21,5.0
O007507,2024-05-29,4.0
O007509,2025-06-03,4.0
O007515,2025-07-18,4.0
O007516,2025-04-14,4.0
O007522,2024-07-23,4.0
O007529,2025-01-23,4.0
O007531,2024-03-11,5.0
O007534,2024-08-17,4.0
O007538,2025-03-05,4.0
O007541,2025-05-17,3.0
O007542,2025-01-07,5.0
O007549,2024-11-25,4.0
O007551,2025-02-08,4.0
O007553,2025-01-06,4.0
O007555,2024-07-03,5.0
O007558,2025-01-16,3.0
O007559,2024-09-30,4.0
O007560,2024-02-28,4.0
O007561,2024-06-20,4.0
O007568,2025-02-06,3.0
O007572,2025-01-31,3.0
O007573,2025-06-04,5.0
O007577,2025-04-25,4.0
O007579,2025-01-26,5.0
O007586,2024-03-13,4.0
O007587,2025-06-19,4.0
O007588,2025-03-10,4.0
O007589,2025-05-09,4.0
O007591,2025-03-16,4.0
O007592,2024-06-17,3.0
O007594,2024-12-04,4.0
O007597,2024-11-18,3.0
O007598,2025-06-13,5.0
O007601,2025-07-02,3.0
O007602,2024-06-04,4.0
O007604,2024-09-05,3.0
O007606,2025-07-28,4.0
O007609,2025-01-09,3.0
O007610,2024-05-17,4.0
O007613,2024-05-19,3.0
O007614,2025-07-17,4.0
O007615,2024-03-12,4.0
O007616,2024-11-04,3.0
O007618,2025-07-06,4.0
O007619,2025-05-13,5.0
O007622,2025-03-26,3.0
O007623,2025-01-23,4.0
O007632,2024-04-08,3.0
O007639,2025-06-14,5.0
O007643,2024-03-13,2.0
O007644,2024-01-25,4.0
O007646,2024-12-09,5.0
O007648,2025-02-21,4.0
O007649,2025-07-30,3.0
O007650,2024-03-09,3.0
O007651,2024-04-21,4.0
O007653,2024-03-08,5.0
O007656,2025-06-18,4.0
O007658,2024-11-01,5.0
O007659,2024-06-20,3.0
O007663,2025-04-21,5.0
O007664,2024-05-30,4.0
O007665,2025-02-06,5.0
O007668,2024-11-09,5.0
O007672,2024-02-26,4.0
O007676,2024-05-24,3.0
O007678,2024-06-13,5.0
O007679,2025-03-29,3.0
O007681,2024-06-28,4.0
O007686,2024-06-16,3.0
O007691,2024-02-27,5.0
O007695,2024-01-14,4.0
O007698,2024-12-25,3.0
O007700,2025-06-18,3.0
O007703,2024-08-04,5.0
O007710,2025-03-13,3.0
O007713,2024-06-12,5.0
O007714,2025-08-01,5.0
O007716,2025-01-28,5.0
O007717,2024-02-15,4.0
O007723,2025-07-09,4.0
O007728,2025-01-15,4.0
O007729,2024-10-02,4.0
O007730,2024-01-03,5.0
O007732,2024-09-07,4.0
O007738,2024-03-02,5.0
O007739,2024-03-09,3.0
O007741,2025-02-26,2.0
O007745,2024-05-27,3.0
O007747,2024-02-14,4.0
O007751,2024-10-31,4.0
O007752,2024-01-23,3.0
O007753,2024-10-13,3.0
O007754,2024-04-07,4.0
O007757,2024-11-12,5.0
O007761,2025-01-19,5.0
O007762,2025-05-12,5.0
O007763,2024-11-25,3.0
O007766,2024-05-13,5.0
O007768,2024-04-05,5.0
O007771,2025-07-19,5.0
O007772,2024-09-02,4.0
O007777,2025-02-27,2.0
O007781,2024-12-11,3.0
O007786,2024-04-27,5.0
O007788,2025-04-08,4.0
O007790,2024-12-11,4.0
O007794,2025-02-24,4.0
O007795,2024-05-31,3.0
O007796,2024-10-13,4.0
O007807,2025-02-27,4.0
O007810,2024-06-17,4.0
O007811,2024-02-15,3.0
O007816,2024-09-26,4.0
O007817,2024-08-25,5.0
O007825,2025-03-02,4.0
O007826,2024-08-12,5.0
O007835,2025-01-09,4.0
O007836,2024-07-15,3.0
O007837,2025-07-23,4.0
O007838,2024-01-02,3.0
O007841,2025-01-11,5.0
O007844,2024-06-03,4.0
O007846,2025-01-27,4.0
O007850,2025-06-30,4.0
O007851,2025-01-25,4.0
O007853,2024-06-02,5.0
O007854,2024-11-27,5.0
O007860,2025-03-08,4.0
O007861,2024-06-22,4.0
O007869,2024-11-14,5.0
O007872,2025-05-22,3.0
O007874,2024-03-05,5.0
O007876,2024-08-22,4.0
O007877,2025-06-06,4.0
O007883,2024-01-25,5.0
O007885,2025-06-18,4.0
O007887,2024-04-24,5.0
O007889,2025-01-12,4.0
O007891,2025-05-27,4.0
O007892,2025-05-31,3.0
O007893,2025-02-23,3.0
O007894,2024-05-14,5.0
O007895,2024-07-08,4.0
O007902,2024-07-26,4.0
O007903,2024-07-19,4.0
O007906,2024-10-15,3.0
O007907,2024-08-18,5.0
O007912,2024-09-15,5.0
O007913,2024-10-05,4.0
O007920,2025-04-14,3.0
O007924,2024-05-16,5.0
O007925,2025-03-03,5.0
O007928,2024-01-16,3.0
O007929,2025-03-24,3.0
O007931,2024-11-01,4.0
O007932,2024-09-02,3.0
O007934,2025-01-25,5.0
O007937,2025-04-26,4.0
O007940,2025-05-10,3.0
O007942,2025-03-28,4.0
O007945,2024-06-15,4.0
O007949,2024-12-05,4.0
O007950,2025-01-22,4.0
O007961,2024-04-10,4.0
O007962,2025-03-07,4.0
O007963,2024-04-27,5.0
O007966,2025-04-10,4.0
O007969,2024-12-02,3.0
O007970,2024-06-21,5.0
O007972,2024-07-15,4.0
O007975,2024-05-01,3.0
O007980,2024-09-30,4.0
O007982,2024-10-08,4.0
O007984,2025-02-24,4.0
O007985,2025-07-28,4.0
O007987,2025-07-14,4.0
O007988,2024-10-17,3.0
O007990,2025-06-17,4.0
O007991,2024-06-07,3.0
O007992,2024-07-01,4.0
O007995,2024-08-23,4.0
O007996,2024-08-03,5.0
O007998,2025-05-14,5.0
O008001,2024-11-25,3.0
O008004,2025-05-18,5.0
O008006,2024-12-06,5.0
O008008,2024-03-28,5.0
O008022,2024-04-26,4.0
O008023,2024-12-11,4.0
O008027,2025-06-13,2.0
O008031,2024-06-08,4.0
O008032,2024-01-23,4.0
O008044,2024-08-26,5.0
O008046,2025-06-08,5.0
O008049,2025-01-06,4.0
O008052,2024-05-31,4.0
O008053,2025-01-11,4.0
O008054,2024-05-03,5.0
O008056,2025-06-04,4.0
O008058,2024-12-09,5.0
O008063,2024-07-25,5.0
O008064,2025-07-28,4.0
O008066,2024-03-30,4.0
O008067,2024-01-20,4.0
O008068,2025-07-26,5.0
O008069,2024-03-11,5.0
O008076,2024-12-11,5.0
O008079,2024-06-23,3.0
O008088,2025-06-04,4.0
O008095,2024-04-26,5.0
O008097,2024-06-08,5.0
O008100,2024-04-23,4.0
O008104,2024-11-15,4.0
O008106,2025-07-26,5.0
O008108,2024-07-24,4.0
O008114,2024-03-17,4.0
O008118,2024-04-08,5.0
O008120,2025-02-12,3.0
O008121,2024-10-11,3.0
O008126,2024-12-05,5.0
O008128,2025-03-23,5.0
O008129,2025-02-26,5.0
O008136,2024-10-25,5.0
O008137,2024-06-29,4.0
O008138,2025-02-04,5.0
O008142,2025-02-20,4.0
O008147,2024-12-16,4.0
O008148,2025-03-26,4.0
O008151,2024-08-12,5.0
O008152,2024-12-31,5.0
O008154,2024-10-05,5.0
O008156,2024-03-17,4.0
O008158,2025-05-11,4.0
O008159,2025-06-22,5.0
O008160,2025-03-03,5.0
O008162,2024-05-08,3.0
O008163,2025-07-30,5.0
O008164,2025-04-15,3.0
O008166,2024-01-23,4.0
O008167,2025-07-15,4.0
O008168,2025-02-09,4.0
O008169,2024-06-01,4.0
O008171,2024-11-06,5.0
